city_id,city_name,ebird_species_name,total_city_checklists,total_city_locations,total_city_effort,seasonal,presence,origin,total_presence_checklists,total_presence_effort,total_presence_locations,percentage_checklists,percentage_effort,percentage_locations
1412,Fortaleza,Claravis pretiosa,468,153,14083,Resident,Extant,Native,0,0,0,0,0,0
1412,Fortaleza,Columba livia,468,153,14083,Resident,Extant,Introduced,261,7043,73,55.76923076923077,50.01065113967194,47.712418300653596
1412,Fortaleza,Columbina minuta,468,153,14083,Resident,Extant,Native,1,20,1,0.21367521367521367,0.14201519562593198,0.6535947712418301
1412,Fortaleza,Columbina passerina,468,153,14083,Resident,Extant,Native,0,0,0,0,0,0
1412,Fortaleza,Columbina picui,468,153,14083,Resident,Extant,Native,8,479,8,1.7094017094017093,3.401263935241071,5.228758169934641
1412,Fortaleza,Columbina squammata,468,153,14083,Resident,Extant,Native,135,5286,56,28.846153846153847,37.53461620393382,36.60130718954248
1412,Fortaleza,Columbina talpacoti,468,153,14083,Resident,Extant,Native,246,6909,73,52.56410256410256,49.0591493289782,47.712418300653596
1412,Fortaleza,Geotrygon montana,468,153,14083,Resident,Extant,Native,0,0,0,0,0,0
1412,Fortaleza,Leptotila rufaxilla,468,153,14083,Resident,Extant,Native,0,0,0,0,0,0
1412,Fortaleza,Leptotila verreauxi,468,153,14083,Resident,Extant,Native,1,120,1,0.21367521367521367,0.8520911737555918,0.6535947712418301
1412,Fortaleza,Patagioenas cayennensis,468,153,14083,Resident,Extant,Native,0,0,0,0,0,0
1412,Fortaleza,Zenaida auriculata,468,153,14083,Resident,Extant,Native,1,40,1,0.21367521367521367,0.28403039125186397,0.6535947712418301
1417,Feira de Santana,Claravis pretiosa,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Columba livia,481,9,21148,NA,NA,NA,461,20289,5,95.84199584199584,95.93815017968602,55.55555555555556
1417,Feira de Santana,Columbina minuta,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Columbina passerina,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Columbina picui,481,9,21148,NA,NA,NA,365,16082,3,75.88357588357589,76.04501607717042,33.333333333333336
1417,Feira de Santana,Columbina squammata,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Columbina talpacoti,481,9,21148,Resident,Extant,Native,466,20583,6,96.88149688149689,97.3283525628901,66.66666666666667
1417,Feira de Santana,Geotrygon montana,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Leptotila rufaxilla,481,9,21148,Resident,Extant,Native,1,30,1,0.2079002079002079,0.1418573860412332,11.11111111111111
1417,Feira de Santana,Leptotila verreauxi,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Patagioenas cayennensis,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1417,Feira de Santana,Zenaida auriculata,481,9,21148,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Claravis pretiosa,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Columba livia,206,114,8888,Resident,Extant,Introduced,84,3636,50,40.77669902912621,40.90909090909091,43.85964912280702
1426,Salvador,Columbina minuta,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Columbina passerina,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Columbina squammata,206,114,8888,Resident,Extant,Native,10,612,9,4.854368932038835,6.885688568856886,7.894736842105263
1426,Salvador,Columbina talpacoti,206,114,8888,Resident,Extant,Native,99,4751,57,48.05825242718446,53.454095409540955,50
1426,Salvador,Geotrygon montana,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Geotrygon violacea,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Leptotila rufaxilla,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Leptotila verreauxi,206,114,8888,Resident,Extant,Native,1,23,1,0.4854368932038835,0.2587758775877588,0.8771929824561403
1426,Salvador,Patagioenas cayennensis,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Patagioenas picazuro,206,114,8888,NA,NA,NA,1,150,1,0.4854368932038835,1.6876687668766877,0.8771929824561403
1426,Salvador,Patagioenas speciosa,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1426,Salvador,Zenaida auriculata,206,114,8888,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Claravis pretiosa,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Columba livia,22,15,687,Resident,Extant,Introduced,6,371,5,27.272727272727273,54.00291120815138,33.333333333333336
1436,Aracaju,Columbina minuta,22,15,687,Resident,Extant,Native,2,21,1,9.090909090909092,3.056768558951965,6.666666666666667
1436,Aracaju,Columbina passerina,22,15,687,Resident,Extant,Native,4,42,1,18.181818181818183,6.11353711790393,6.666666666666667
1436,Aracaju,Columbina picui,22,15,687,NA,NA,NA,1,10,1,4.545454545454546,1.455604075691412,6.666666666666667
1436,Aracaju,Columbina squammata,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Columbina talpacoti,22,15,687,Resident,Extant,Native,6,221,5,27.272727272727273,32.1688500727802,33.333333333333336
1436,Aracaju,Geotrygon montana,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Geotrygon violacea,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Leptotila rufaxilla,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Leptotila verreauxi,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Patagioenas cayennensis,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Patagioenas speciosa,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1436,Aracaju,Zenaida auriculata,22,15,687,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Claravis pretiosa,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Columba livia,664,152,27444,Resident,Extant,Introduced,425,20607,77,64.00602409638554,75.08745080891998,50.6578947368421
1444,Maceió,Columbina minuta,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Columbina passerina,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Columbina squammata,664,152,27444,Resident,Extant,Native,2,42,2,0.30120481927710846,0.1530389156099694,1.3157894736842106
1444,Maceió,Columbina talpacoti,664,152,27444,Resident,Extant,Native,172,8383,63,25.903614457831324,30.54583879900889,41.44736842105263
1444,Maceió,Geotrygon montana,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Leptotila rufaxilla,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1444,Maceió,Leptotila verreauxi,664,152,27444,Resident,Extant,Native,4,191,4,0.6024096385542169,0.6959626876548608,2.6315789473684212
1444,Maceió,Patagioenas cayennensis,664,152,27444,Resident,Extant,Native,2,215,2,0.30120481927710846,0.7834134965748433,1.3157894736842106
1444,Maceió,Zenaida auriculata,664,152,27444,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Claravis pretiosa,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Columba livia,28,19,1511,Resident,Extant,Introduced,6,228,5,21.428571428571427,15.089344804765057,26.31578947368421
1448,Natal,Columbina minuta,28,19,1511,Resident,Extant,Native,1,56,1,3.5714285714285716,3.7061548643282594,5.2631578947368425
1448,Natal,Columbina passerina,28,19,1511,Resident,Extant,Native,1,56,1,3.5714285714285716,3.7061548643282594,5.2631578947368425
1448,Natal,Columbina picui,28,19,1511,NA,NA,NA,10,368,9,35.714285714285715,24.354731965585703,47.36842105263158
1448,Natal,Columbina squammata,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Columbina talpacoti,28,19,1511,Resident,Extant,Native,5,479,4,17.857142857142858,31.70086035737922,21.05263157894737
1448,Natal,Geotrygon montana,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Leptotila rufaxilla,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Leptotila verreauxi,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Patagioenas cayennensis,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1448,Natal,Zenaida auriculata,28,19,1511,Resident,Extant,Native,0,0,0,0,0,0
1451,Recife,Claravis pretiosa,311,112,15512,Resident,Extant,Native,0,0,0,0,0,0
1451,Recife,Columba livia,311,112,15512,Resident,Extant,Introduced,193,10732,70,62.057877813504824,69.18514698298092,62.5
1451,Recife,Columbina minuta,311,112,15512,Resident,Extant,Native,11,990,3,3.536977491961415,6.382155750386797,2.6785714285714284
1451,Recife,Columbina passerina,311,112,15512,Resident,Extant,Native,54,3778,40,17.363344051446944,24.355337802991233,35.714285714285715
1451,Recife,Columbina squammata,311,112,15512,Resident,Extant,Native,3,262,2,0.9646302250803859,1.6890149561629706,1.7857142857142858
1451,Recife,Columbina talpacoti,311,112,15512,Resident,Extant,Native,21,1308,15,6.752411575562701,8.432181536874678,13.392857142857142
1451,Recife,Geotrygon montana,311,112,15512,Resident,Extant,Native,0,0,0,0,0,0
1451,Recife,Leptotila rufaxilla,311,112,15512,Resident,Extant,Native,1,67,1,0.3215434083601286,0.43192367199587417,0.8928571428571429
1451,Recife,Leptotila verreauxi,311,112,15512,Resident,Extant,Native,1,119,1,0.3215434083601286,0.7671480144404332,0.8928571428571429
1451,Recife,Patagioenas cayennensis,311,112,15512,Resident,Extant,Native,0,0,0,0,0,0
1451,Recife,Zenaida auriculata,311,112,15512,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Claravis pretiosa,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Columba livia,83,39,4420,Resident,Extant,Introduced,32,1282,23,38.55421686746988,29.004524886877828,58.97435897435897
1455,João Pessoa,Columbina minuta,83,39,4420,Resident,Extant,Native,1,60,1,1.2048192771084338,1.3574660633484164,2.5641025641025643
1455,João Pessoa,Columbina passerina,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Columbina squammata,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Columbina talpacoti,83,39,4420,Resident,Extant,Native,50,2800,27,60.24096385542169,63.34841628959276,69.23076923076923
1455,João Pessoa,Geotrygon montana,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Leptotila rufaxilla,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Leptotila verreauxi,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Patagioenas cayennensis,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1455,João Pessoa,Patagioenas speciosa,83,39,4420,NA,NA,NA,1,180,1,1.2048192771084338,4.072398190045249,2.5641025641025643
1455,João Pessoa,Zenaida auriculata,83,39,4420,Resident,Extant,Native,0,0,0,0,0,0
1458,Dakar,Columba guinea,460,92,29849,Resident,Extant,Native,258,18769,36,56.08695652173913,62.879828469965496,39.130434782608695
1458,Dakar,Columba livia,460,92,29849,Resident,Extant,Native,37,3024,22,8.043478260869565,10.13099266307079,23.91304347826087
1458,Dakar,Oena capensis,460,92,29849,Resident,Extant,Native,1,180,1,0.21739130434782608,0.6030352775637374,1.0869565217391304
1458,Dakar,Spilopelia senegalensis,460,92,29849,Resident,Extant,Native,338,23471,51,73.47826086956522,78.6324499983249,55.43478260869565
1458,Dakar,Streptopelia decipiens,460,92,29849,Resident,Extant,Native,29,1880,13,6.304347826086956,6.298368454554591,14.130434782608695
1458,Dakar,Streptopelia roseogrisea,460,92,29849,Resident,Extant,Native,0,0,0,0,0,0
1458,Dakar,Streptopelia semitorquata,460,92,29849,Resident,Extant,Native,6,354,4,1.3043478260869565,1.1859693792086836,4.3478260869565215
1458,Dakar,Streptopelia turtur,460,92,29849,Non-breeding Season,Extant,Native,1,75,1,0.21739130434782608,0.2512646989848906,1.0869565217391304
1458,Dakar,Streptopelia vinacea,460,92,29849,Resident,Extant,Native,0,0,0,0,0,0
1458,Dakar,Treron calvus,460,92,29849,Resident,Extant,Native,0,0,0,0,0,0
1458,Dakar,Treron waalia,460,92,29849,Resident,Extant,Native,0,0,0,0,0,0
1458,Dakar,Turtur abyssinicus,460,92,29849,Resident,Extant,Native,1,30,1,0.21739130434782608,0.10050587959395625,1.0869565217391304
1458,Dakar,Turtur afer,460,92,29849,Resident,Extant,Native,0,0,0,0,0,0
1459,MBour,Columba guinea,53,24,2540,Resident,Extant,Native,22,1321,10,41.509433962264154,52.00787401574803,41.666666666666664
1459,MBour,Columba livia,53,24,2540,Resident,Extant,Native,3,100,3,5.660377358490566,3.937007874015748,12.5
1459,MBour,Oena capensis,53,24,2540,Resident,Extant,Native,1,44,1,1.8867924528301887,1.7322834645669292,4.166666666666667
1459,MBour,Spilopelia senegalensis,53,24,2540,Resident,Extant,Native,29,1809,14,54.716981132075475,71.22047244094489,58.333333333333336
1459,MBour,Streptopelia decipiens,53,24,2540,Resident,Extant,Native,5,245,3,9.433962264150944,9.645669291338583,12.5
1459,MBour,Streptopelia roseogrisea,53,24,2540,Breeding Season,Extant,Native,0,0,0,0,0,0
1459,MBour,Streptopelia semitorquata,53,24,2540,Resident,Extant,Native,0,0,0,0,0,0
1459,MBour,Streptopelia turtur,53,24,2540,Non-breeding Season,Extant,Native,0,0,0,0,0,0
1459,MBour,Streptopelia vinacea,53,24,2540,Resident,Extant,Native,1,30,1,1.8867924528301887,1.1811023622047243,4.166666666666667
1459,MBour,Treron calvus,53,24,2540,Resident,Extant,Native,0,0,0,0,0,0
1459,MBour,Treron waalia,53,24,2540,Resident,Extant,Native,0,0,0,0,0,0
1459,MBour,Turtur abyssinicus,53,24,2540,Resident,Extant,Native,0,0,0,0,0,0
1459,MBour,Turtur afer,53,24,2540,Resident,Extant,Native,0,0,0,0,0,0
1461,Serrekunda,Columba guinea,190,67,11860,Resident,Extant,Native,87,5929,39,45.78947368421053,49.991568296795954,58.208955223880594
1461,Serrekunda,Columba livia,190,67,11860,Resident,Extant,Introduced,10,286,8,5.2631578947368425,2.411467116357504,11.940298507462687
1461,Serrekunda,Oena capensis,190,67,11860,Resident,Extant,Native,1,194,1,0.5263157894736842,1.6357504215851602,1.492537313432836
1461,Serrekunda,Spilopelia senegalensis,190,67,11860,Resident,Extant,Native,78,6427,41,41.05263157894737,54.19055649241147,61.19402985074627
1461,Serrekunda,Streptopelia decipiens,190,67,11860,Resident,Extant,Native,35,2384,16,18.42105263157895,20.101180438448566,23.880597014925375
1461,Serrekunda,Streptopelia roseogrisea,190,67,11860,NA,NA,NA,3,170,3,1.5789473684210527,1.433389544688027,4.477611940298507
1461,Serrekunda,Streptopelia semitorquata,190,67,11860,Resident,Extant,Native,68,5663,32,35.78947368421053,47.748735244519395,47.76119402985075
1461,Serrekunda,Streptopelia turtur,190,67,11860,Non-breeding Season,Extant,Native,0,0,0,0,0,0
1461,Serrekunda,Streptopelia vinacea,190,67,11860,Resident,Extant,Native,32,3157,17,16.842105263157894,26.618887015177066,25.37313432835821
1461,Serrekunda,Treron calvus,190,67,11860,Resident,Extant,Native,1,60,1,0.5263157894736842,0.5059021922428331,1.492537313432836
1461,Serrekunda,Treron waalia,190,67,11860,Resident,Extant,Native,1,180,1,0.5263157894736842,1.5177065767284992,1.492537313432836
1461,Serrekunda,Turtur abyssinicus,190,67,11860,Resident,Extant,Native,2,145,2,1.0526315789473684,1.2225969645868466,2.985074626865672
1461,Serrekunda,Turtur afer,190,67,11860,Resident,Extant,Native,2,318,2,1.0526315789473684,2.681281618887015,2.985074626865672
1478,Touba,Columba guinea,3,3,27,Resident,Extant,Native,1,10,1,33.333333333333336,37.03703703703704,33.333333333333336
1478,Touba,Columba livia,3,3,27,Resident,Extant,Introduced,0,0,0,0,0,0
1478,Touba,Oena capensis,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Spilopelia senegalensis,3,3,27,Resident,Extant,Native,2,15,2,66.66666666666667,55.55555555555556,66.66666666666667
1478,Touba,Streptopelia decipiens,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Streptopelia roseogrisea,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Streptopelia turtur,3,3,27,Non-breeding Season,Extant,Native,0,0,0,0,0,0
1478,Touba,Streptopelia vinacea,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Treron calvus,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Treron waalia,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1478,Touba,Turtur abyssinicus,3,3,27,Resident,Extant,Native,0,0,0,0,0,0
1479,Nouakchott,Columba guinea,13,10,316,NA,NA,NA,8,241,7,61.53846153846154,76.26582278481013,70
1479,Nouakchott,Columba livia,13,10,316,Resident,Extant,Introduced,2,40,2,15.384615384615385,12.658227848101266,20
1479,Nouakchott,Oena capensis,13,10,316,Resident,Extant,Native,0,0,0,0,0,0
1479,Nouakchott,Spilopelia senegalensis,13,10,316,Resident,Extant,Native,10,231,8,76.92307692307692,73.10126582278481,80
1479,Nouakchott,Streptopelia decaocto,13,10,316,Resident,Extant,Introduced,4,105,4,30.76923076923077,33.22784810126582,40
1479,Nouakchott,Streptopelia decipiens,13,10,316,Resident,Extant,Native,0,0,0,0,0,0
1479,Nouakchott,Streptopelia roseogrisea,13,10,316,NA,NA,NA,2,34,2,15.384615384615385,10.759493670886076,20
1479,Nouakchott,Streptopelia turtur,13,10,316,Non-breeding Season,Extant,Native,0,0,0,0,0,0
1482,Bissau,Columba guinea,56,23,2219,Resident,Extant,Native,9,449,1,16.071428571428573,20.234339792699416,4.3478260869565215
1482,Bissau,Columba livia,56,23,2219,NA,NA,NA,5,102,3,8.928571428571429,4.596665164488508,13.043478260869565
1482,Bissau,Oena capensis,56,23,2219,Resident,Extant,Native,0,0,0,0,0,0
1482,Bissau,Spilopelia senegalensis,56,23,2219,Resident,Extant,Native,33,1511,11,58.92857142857143,68.09373591707977,47.82608695652174
1482,Bissau,Streptopelia decipiens,56,23,2219,Resident,Extant,Native,2,195,2,3.5714285714285716,8.78774222622803,8.695652173913043
1482,Bissau,Streptopelia semitorquata,56,23,2219,Resident,Extant,Native,16,927,5,28.571428571428573,41.77557458314556,21.73913043478261
1482,Bissau,Streptopelia vinacea,56,23,2219,Resident,Extant,Native,12,625,4,21.428571428571427,28.165840468679587,17.391304347826086
1482,Bissau,Treron calvus,56,23,2219,Resident,Extant,Native,0,0,0,0,0,0
1482,Bissau,Treron waalia,56,23,2219,Resident,Extant,Native,0,0,0,0,0,0
1482,Bissau,Turtur abyssinicus,56,23,2219,Resident,Extant,Native,0,0,0,0,0,0
1482,Bissau,Turtur afer,56,23,2219,Resident,Extant,Native,0,0,0,0,0,0
1507,Conakry,Columba guinea,41,26,2058,Resident,Extant,Native,0,0,0,0,0,0
1507,Conakry,Columba livia,41,26,2058,NA,NA,NA,1,45,1,2.4390243902439024,2.186588921282799,3.8461538461538463
1507,Conakry,Spilopelia senegalensis,41,26,2058,Resident,Extant,Native,23,1321,12,56.09756097560975,64.18853255587949,46.15384615384615
1507,Conakry,Streptopelia semitorquata,41,26,2058,Resident,Extant,Native,19,1108,9,46.34146341463415,53.838678328474245,34.61538461538461
1507,Conakry,Streptopelia vinacea,41,26,2058,Resident,Extant,Native,4,110,3,9.75609756097561,5.344995140913508,11.538461538461538
1507,Conakry,Treron calvus,41,26,2058,Resident,Extant,Native,0,0,0,0,0,0
1507,Conakry,Turtur afer,41,26,2058,Resident,Extant,Native,0,0,0,0,0,0
1512,Freetown,Columba iriditorques,127,26,4490,Resident,Extant,Native,1,12,1,0.7874015748031497,0.267260579064588,3.8461538461538463
1512,Freetown,Columba livia,127,26,4490,Resident,Extant,Introduced,38,751,4,29.921259842519685,16.7260579064588,15.384615384615385
1512,Freetown,Columba unicincta,127,26,4490,Resident,Extant,Native,0,0,0,0,0,0
1512,Freetown,Spilopelia senegalensis,127,26,4490,Resident,Extant,Native,76,1993,11,59.84251968503937,44.38752783964365,42.30769230769231
1512,Freetown,Streptopelia semitorquata,127,26,4490,Resident,Extant,Native,63,2246,8,49.60629921259842,50.02227171492205,30.76923076923077
1512,Freetown,Streptopelia vinacea,127,26,4490,NA,NA,NA,1,15,1,0.7874015748031497,0.33407572383073497,3.8461538461538463
1512,Freetown,Treron calvus,127,26,4490,Resident,Extant,Native,0,0,0,0,0,0
1512,Freetown,Turtur afer,127,26,4490,Resident,Extant,Native,0,0,0,0,0,0
1512,Freetown,Turtur brehmeri,127,26,4490,Resident,Extant,Native,0,0,0,0,0,0
1512,Freetown,Turtur tympanistria,127,26,4490,Resident,Extant,Native,0,0,0,0,0,0
1532,Monrovia,Columba iriditorques,32,23,1920,Resident,Extant,Native,0,0,0,0,0,0
1532,Monrovia,Columba livia,32,23,1920,NA,NA,NA,2,135,2,6.25,7.03125,8.695652173913043
1532,Monrovia,Columba unicincta,32,23,1920,Resident,Extant,Native,0,0,0,0,0,0
